GSM,515,2,20208,12147,0,121.017,14.6113,925,29,1,1458561705,1760143923,0
GSM,515,2,20214,12140,0,121.0529,14.6591,1707,30,1,1458561709,1760144043,0
GSM,515,2,20217,11195,0,121.0348,14.6362,760,41,1,1458561711,1760144403,0
GSM,515,2,20217,1117,0,121.0338,14.6266,509,35,1,1458561711,1760144403,0
GSM,515,2,20208,23119,0,121.0266,14.6244,1000,16,1,1458561705,1760143922,0
GSM,515,2,20208,41334,0,121.0296,14.6238,521,34,1,1458561706,1760144341,0
GSM,515,2,20213,53101,0,121.0766,14.66,1000,23,1,1458561709,1760144044,0
GSM,515,2,20217,11339,0,121.03,14.6393,1000,19,1,1458561711,1760144401,0
GSM,515,2,20217,31126,0,121.0362,14.6429,1829,19,1,1458561711,1760144343,0
GSM,515,2,20217,31153,0,121.0341,14.6231,1000,22,1,1458561711,1760143921,0
GSM,515,2,20217,21117,0,121.0439,14.628,2017,17,1,1458561711,1760144403,0
GSM,515,2,20217,22126,0,121.0289,14.6383,1063,42,1,1458561711,1760144402,0
GSM,515,2,20208,11147,0,121.0167,14.612,1000,24,1,1458561705,1760143924,0
GSM,515,2,20208,22147,0,121.0171,14.6097,826,38,1,1458561705,1760143924,0
GSM,515,2,20213,33178,0,121.0625,14.6556,500,27,1,1458561709,1760144346,0
GSM,515,2,20217,12126,0,121.0331,14.6414,1000,19,1,1458561711,1760144343,0
GSM,515,2,20217,11126,0,121.0356,14.6453,1403,35,1,1458561711,1760144343,0
GSM,515,2,20217,31339,0,121.0303,14.6401,1140,15,1,1458561711,1760144401,0
GSM,515,2,20217,41339,0,121.0285,14.6381,530,25,1,1458561711,1760144402,0
GSM,515,2,20217,43109,0,121.0375,14.6449,2947,40,1,1458561711,1760144401,0
GSM,515,2,20217,11153,0,121.035,14.6297,500,35,1,1458561711,1760143921,0
GSM,515,2,20217,31169,0,121.0418,14.6307,5131,23,1,1458561711,1760144404,0
GSM,515,2,20217,21126,0,121.0322,14.6406,750,28,1,1458561711,1760144343,0
GSM,515,2,20217,32126,0,121.0302,14.6409,1000,9,1,1458561711,1760144401,0
GSM,515,2,20219,39352,0,121.1048,14.6212,1043,17,1,1458561712,1745487971,0
GSM,515,2,20220,31673,0,121.0815,14.5995,1145,7,1,1458561713,1745487968,0
GSM,515,2,20220,21673,0,121.0889,14.5948,1000,19,1,1458561713,1745487968,0
GSM,515,2,20220,31802,0,121.1001,14.6206,1555,25,1,1458561713,1745487971,0
GSM,515,2,20222,21124,0,121.0722,14.6163,2852,13,1,1458561715,1745487971,0
GSM,515,2,20213,13178,0,121.0661,14.6556,500,42,1,1458561709,1760144346,0
GSM,515,2,20217,22195,0,121.034,14.6339,715,50,1,1458561711,1760144403,0
GSM,515,2,20217,33109,0,121.0377,14.6417,1000,7,1,1458561711,1760144344,0
GSM,515,2,20217,32153,0,121.0331,14.6252,1000,23,1,1458561711,1760144403,0
GSM,515,2,20220,11570,0,121.0943,14.619,2200,20,1,1458561712,1745487971,0
GSM,515,2,20217,21339,0,121.0264,14.6363,1540,40,1,1458561711,1760144283,0
GSM,515,2,20217,41117,0,121.0339,14.6311,1000,11,1,1458561711,1760144403,0
GSM,515,2,20217,31117,0,121.0333,14.6267,500,26,1,1458561711,1760144403,0
GSM,515,2,20217,22153,0,121.0359,14.6249,1000,10,1,1458561711,1760144403,0
GSM,515,2,20220,11662,0,121.0965,14.6184,1000,9,1,1458561712,1745487969,0
GSM,515,2,20220,11621,0,121.1035,14.6148,1000,13,1,1458561712,1745487970,0
GSM,515,2,20230,11041,0,120.9919,14.569,1000,21,1,1458561718,1760143681,0
GSM,515,2,20230,21058,0,120.989,14.5746,3188,17,1,1458561718,1760143626,0
